report_date,bucketRatio1,bucketRatio2,bucketRatio3,win_loss_ratio_1,win_loss_ratio_2,win_loss_ratio_3,loantoinvest,wt_bond_yeild,wtStockInd,invested_amount
2019-07-30,0.11197831277922198,0.2639332477618178,0.5905287314245034,0.04519707061460451,0.0013507119241391158,-0.3084244349030775,0.1977374468788479,4.757359405195032,6.773525785015533,22628471.5951728
2019-07-31,0.12311271985753224,0.27200938269123476,0.5726012388041234,0.05310068176191801,0.003428928692033398,-0.3076466640686835,0.19018848661076282,4.65289730440172,5.935735897646732,23527989.941672802
2019-08-01,0.12311271985753224,0.27200938269123476,0.5726012388041234,0.052700886462207094,0.0043035786519717975,-0.3088267886822489,0.19015237642871552,4.652897304401719,5.909207248137038,23527989.941672802
2019-08-02,0.12311271985753225,0.27200938269123487,0.5726012388041234,0.048767840506207354,0.0038753459361251102,-0.3152679849284245,0.19001909177465998,4.652897304401719,3.0940360067335027,23527989.9416728
2019-08-05,0.12300630524218455,0.27263863401154753,0.5721063009890425,0.04409314460510201,0.0026980519918370746,-0.32230789871077176,0.18979826145546075,4.6545157006137625,-0.4958746054939178,23548344.3616728
2019-08-06,0.12300630524218455,0.27263863401154753,0.5721063009890425,0.04489487585599714,0.002912295200611521,-0.3222196013154639,0.18983267533983217,4.654515700613763,-2.184968550648647,23548344.3616728
2019-08-07,0.12448290266298999,0.27656911355908387,0.5663121021135111,0.046209821582832766,0.002774887251826368,-0.32670957420903957,0.19207220542432923,4.808151312434249,-1.816714750683801,23269017.4516728
2019-08-08,0.12200196549699646,0.28350682333608196,0.5610366615305468,0.05497670777261366,0.0038171468756270643,-0.32821820596331824,0.19689159809586512,4.808151312434248,-0.6273953629030826,22699600.1516728
2019-08-09,0.12362104854189301,0.28726923067850496,0.555211197196822,0.05446416276827834,0.0038203348548658594,-0.3400688575913437,0.1984452011579731,4.808151312434248,-1.6487031069927438,22402300.1516728
2019-08-12,0.123621048541893,0.2872692306785049,0.555211197196822,0.05141367432066889,0.003730586391141648,-0.3419299340415771,0.1984739611511719,4.808151312434248,-1.9257375955153866,22402300.1516728
2019-08-13,0.123621048541893,0.28726923067850496,0.555211197196822,0.05061784009121576,0.0026660178297350364,-0.33995172100617266,0.1984822875283179,4.808151312434248,-1.2918933930542553,22402300.1516728
2019-08-14,0.123621048541893,0.2872692306785049,0.5552111971968218,0.04688530613156017,0.0020430250361414735,-0.3450865773206888,0.19843695914716394,4.808151312434249,-2.6940552098556503,22402300.151672803
2019-08-15,0.12362104854189297,0.2872692306785049,0.5552111971968219,0.04647579139702071,0.0017611268255750463,-0.34550832933487685,0.19847929854952787,4.808151312434248,-3.7953635015970932,22402300.151672803
2019-08-16,0.12362104854189301,0.2872692306785049,0.555211197196822,0.050072504541423306,0.002403542098067714,-0.3426007823042551,0.19859406712162064,4.808151312434249,-3.2634202186789696,22402300.1516728
2019-08-19,0.123621048541893,0.2872692306785049,0.5552111971968218,0.05116464202582378,0.003083681877844032,-0.3394362229030659,0.19855545724700305,4.808151312434249,-3.1611943068578396,22402300.151672803
2019-08-20,0.123621048541893,0.2872692306785049,0.5552111971968221,0.04977807786906314,0.003845354763182754,-0.339946782315674,0.19861082120479331,4.808151312434249,-3.8137023287208915,22402300.1516728
2019-08-21,0.12362104854189301,0.28726923067850496,0.555211197196822,0.05120428605165506,0.004479170127509421,-0.33821838624710227,0.19858647102662827,4.808151312434249,-2.7472156598042474,22402300.1516728
2019-08-22,0.123621048541893,0.2872692306785049,0.5552111971968219,0.05162352695089247,0.003936698817303655,-0.338786802760329,0.19868828155432217,4.80815131243425,-3.770500232028351,22402300.1516728
2019-08-23,0.12362104854189297,0.2872692306785049,0.555211197196822,0.05105200698964944,0.004459332209355517,-0.3620063317878513,0.18771143148378877,4.808151312434248,-4.337511114657444,22402300.151672803
2019-08-26,0.123621048541893,0.2872692306785049,0.555211197196822,0.049985536114230775,0.004719205876593958,-0.3621999411651351,0.1876554082186998,4.808151312434249,-4.151409869847511,22402300.151672803
2019-08-27,0.12362104854189301,0.2872692306785049,0.5552111971968221,0.0510510407139128,0.005025535763406276,-0.3614885748063775,0.18771549624496886,4.808151312434248,-4.52488681831994,22402300.1516728
2019-08-28,0.12362104854189301,0.2872692306785049,0.555211197196822,0.05054125298966901,0.00494934130246299,-0.3616455713391438,0.18764906779833948,4.808151312434249,-4.186865684321994,22402300.1516728
2019-08-29,0.12597869974955025,0.28649641356838934,0.5537175575476747,0.05047120070746136,0.005474449734575487,-0.35865293256270214,0.18711529076113628,4.808151312434248,-3.2495729610447444,22462729.8116728
2019-08-30,0.12582738958334472,0.28615230920756873,0.554253577292888,0.051595307125395104,0.004265546655292756,-0.33815196419319077,0.19741210472628082,4.80815131243425,-3.8719547140713573,22489741.731672805
2019-09-02,0.12582738958334475,0.28615230920756884,0.554253577292888,0.05120598453213226,0.0041303818511067404,-0.3383829764247485,0.19730104075632507,4.808151312434248,-4.230893145099279,22489741.7316728
2019-09-03,0.12582738958334477,0.28615230920756884,0.554253577292888,0.05136922074613127,0.007144390260872305,-0.33975813331586513,0.19731958921299378,4.808151312434248,-3.7719598398034626,22489741.731672797
2019-09-04,0.12582738958334475,0.28615230920756884,0.554253577292888,0.05463107735811677,0.008139814882544477,-0.33635936637827435,0.19752685037479872,4.80815131243425,-3.2013383887733893,22489741.731672797
2019-09-05,0.12582738958334475,0.2861523092075688,0.554253577292888,0.05671730140672834,0.009199189884161485,-0.3325681128869569,0.197612055888622,4.808151312434248,-3.732241049356999,22489741.7316728
2019-09-06,0.12582738958334472,0.28615230920756873,0.5542535772928879,0.05713300195161578,0.008800311694107756,-0.39249303351492437,0.16426705758017673,4.808151312434249,-3.5367518433194967,22489741.731672805
2019-09-09,0.12582738958334475,0.2861523092075688,0.5542535772928882,0.056828334755113466,0.00874806066603073,-0.39315557920058664,0.16434151152544557,4.808151312434248,-3.648565968815487,22489741.7316728
2019-09-10,0.12582738958334475,0.2861523092075689,0.554253577292888,0.05475367855761627,0.008516886443198082,-0.3947387442220902,0.16434251642804829,4.808151312434249,-3.170796695976552,22489741.731672797
2019-09-11,0.12582738958334475,0.28615230920756884,0.5542535772928883,0.05551689699783377,0.006321573399291496,-0.39265340165699397,0.16432142903604272,4.808151312434248,-2.2382094324540414,22489741.731672797
2019-09-12,0.12582738958334475,0.28615230920756884,0.5542535772928882,0.057388650224417796,0.0076716199485614015,-0.3908570766507609,0.1643774034449541,4.808151312434247,-2.1489449065747457,22489741.731672797
2019-09-13,0.12582738958334475,0.28615230920756884,0.5542535772928882,0.056282544916481436,0.007719643562352124,-0.39014418053667305,0.16455145168644578,4.808151312434248,-2.180121234972854,22489741.731672797
2019-09-16,0.12582738958334475,0.2861523092075688,0.5542535772928879,0.0558484245078599,0.0072426827235719925,-0.39150842873327246,0.16447050144603298,4.808151312434248,-2.2914440361767707,22489741.731672805
2019-09-17,0.12582738958334475,0.2861523092075688,0.554253577292888,0.056023205603359015,0.006801782277403776,-0.391008463326108,0.16454329685736022,4.808151312434249,-2.5077615042654267,22489741.7316728
2019-09-18,0.12582738958334475,0.28615230920756884,0.554253577292888,0.05802758361572201,0.006351540774134026,-0.39110616956078514,0.16450983493463212,4.808151312434248,-2.5916615738331705,22489741.7316728
2019-09-19,0.1252332348651829,0.28480110304179224,0.5516364016596884,0.05761463059007735,0.005904276253623717,-0.3898897576227464,0.16375319813355735,4.808151312434249,-2.0283176715968465,22596441.7316728
2019-09-20,0.13739390188686576,0.3124564725228062,0.5080984348417767,0.05876725996822792,0.006710142479451784,-0.29700976738850865,0.1796027609133804,4.808151312434249,-2.262172513395422,20596441.731672797
2019-09-23,0.13875310886098804,0.30565475902078226,0.5131249383961065,0.05821375940678184,0.005037359948229094,-0.2987807451888934,0.18131633524131954,4.749347466064036,-2.176496479877621,20394681.731672797
2019-09-24,0.13875310886098802,0.3056547590207822,0.5131249383961063,0.05799203046935464,0.004853695712237625,-0.2998132583411305,0.18139433106498218,4.749347466064035,-3.4136545015810205,20394681.7316728
2019-09-25,0.13875310886098802,0.3056547590207822,0.5131249383961063,0.05543629690413781,0.0033463604595266407,-0.3012675927544235,0.1812310384947025,4.7493474660640365,-3.4321984647771697,20394681.7316728
2019-09-26,0.13875310886098804,0.30565475902078226,0.5131249383961064,0.0557664515379892,0.003103431633367707,-0.30111017766532255,0.18119063335326216,4.7493474660640365,-2.6228291774998747,20394681.731672797
2019-09-27,0.13875310886098802,0.3056547590207823,0.5131249383961064,0.056299495785039705,0.0035918900970860613,-0.3257605382516018,0.16885961964543647,4.7493474660640365,-3.387712370039253,20394681.731672797
2019-09-30,0.13875310886098804,0.30565475902078226,0.5131249383961064,0.05628656106518817,0.002581204185954776,-0.3261758346238767,0.1688480332915473,4.7493474660640365,-2.3296247716683705,20394681.731672797
2019-10-01,0.13875310886098802,0.3056547590207822,0.5131249383961063,0.056809428995693335,0.002795300878819302,-0.3273641224674892,0.1688497886511293,4.749347466064037,-0.6318301677002869,20394681.7316728
2019-10-02,0.138753108860988,0.3056547590207822,0.5131249383961063,0.053297751325351424,0.0028310478133609044,-0.33334741256322364,0.16885204904433407,4.7493474660640365,-3.8422607215245153,20394681.7316728
2019-10-03,0.13875310886098804,0.30565475902078226,0.5131249383961064,0.05504441203273658,0.0026019100778404873,-0.33181374770014566,0.16891279527299802,4.749347466064036,-4.448434551387526,20394681.731672797
2019-10-04,0.13785685591439756,0.3059728373572386,0.5136589197001181,0.057553937957373916,0.003298486514491329,-0.35034530777732725,0.15770737623060335,4.749347466064035,-0.9482412675426932,20373480.155435514
2019-10-07,0.13785685591439759,0.3059728373572387,0.5136589197001182,0.05797110488114093,0.0036689401771257857,-0.349802134075041,0.15765386058223688,4.749347466064035,-1.2078123660701379,20373480.15543551
2019-10-08,0.13785685591439756,0.3059728373572386,0.5136589197001181,0.0580942719587089,0.0034894465598885776,-0.3541699428013545,0.15756819038810785,4.7493474660640365,-1.5260716100518934,20373480.155435514
2019-10-09,0.13785685591439753,0.3059728373572386,0.5136589197001182,0.05583297418982553,0.003435043578758791,-0.3524066352624787,0.15756162302705912,4.749347466064037,-1.2048677748573655,20373480.155435514
2019-10-10,0.13785685591439756,0.3059728373572387,0.5136589197001182,0.05672040521389148,0.004257675158432291,-0.3496821956277365,0.15784776461678868,4.7493474660640365,-0.9305339322119743,20373480.15543551
2019-10-11,0.1399194394758302,0.29558895759036213,0.5213441700050766,0.059720783778356774,0.005166226384157823,-0.34408230186603517,0.16046864966671762,4.728390874131076,0.2822851618638156,20073150.155435514
2019-10-14,0.12121397553078775,0.3020175746787307,0.5326826248226635,0.06806184431534022,0.005250125318697947,-0.34495330684732683,0.16392007019491592,4.728390874131077,2.0730154238007614,19645881.65543551
2019-10-15,0.12121397553078772,0.3020175746787307,0.5326826248226635,0.06942868984164753,0.006038719647720818,-0.34197269715637196,0.16409941567107203,4.728390874131077,1.3263628920530124,19645881.65543551
2019-10-16,0.12121397553078772,0.30201757467873064,0.5326826248226634,0.06919746858178129,0.0059901430181747515,-0.3421004503969262,0.16416011541572662,4.728390874131077,0.7137610758926938,19645881.655435514
2019-10-17,0.1212139755307877,0.30201757467873064,0.5326826248226635,0.07035417327981815,0.006242435306260388,-0.34115227977183904,0.16425241974860436,4.728390874131077,0.9146800369318697,19645881.655435514
2019-10-18,0.12121591909408426,0.30202241727440077,0.5326751317848821,0.07046850312655666,0.006486772699623337,-0.3422034570507137,0.1643647880783623,4.728390874131077,-0.5438348831532935,19645566.655435517
2019-10-21,0.12121591909408432,0.3020224172744009,0.5326751317848823,0.0715116275509705,0.0072365812107469465,-0.3412199612770386,0.1643596011574765,4.728390874131078,0.496617678709832,19645566.65543551
2019-10-22,0.1216102352065083,0.2997518920081126,0.5344079271860155,0.07201327253467962,0.006105708082332518,-0.34140786980200827,0.1647909387417318,4.7715656788255405,1.6560958421423466,19581866.725435514
2019-10-23,0.12161023520650832,0.29975189200811264,0.5344079271860156,0.07191972706965089,0.006194336514483147,-0.3417659610864447,0.164828805407377,4.771565678825541,2.3354502510570807,19581866.72543551
2019-10-24,0.12161023520650832,0.29975189200811264,0.5344079271860156,0.07217504385073163,0.00705629237183032,-0.34032171877730166,0.16475901635104434,4.771565678825542,3.2882283958773684,19581866.72543551
2019-10-25,0.12156902972984568,0.2996503263827379,0.5345656848225998,0.07296350028424034,0.007481476434849793,-0.3399150859251162,0.16477839805023423,4.771565678825542,3.234672304439745,19588503.943435512
2019-10-28,0.1214533851240781,0.29936527891678655,0.5350084371256248,0.07379197384382317,0.007183138100240091,-0.3378980832460565,0.16467403883548215,4.771565678825543,2.0461284188625806,19607155.58343551
2019-10-29,0.11957700162622491,0.2993273685903901,0.5369283248150638,0.07282413957501563,0.006809647299617446,-0.33619507693369843,0.16464831517220246,4.771565678825542,1.3750084178243416,19609638.86343551
2019-10-30,0.11957700162622488,0.29932736859039005,0.5369283248150637,0.0733054259310859,0.006312965892508084,-0.33573182760097525,0.16469007014819673,4.771565678825541,1.7149462485499978,19609638.863435514
2019-10-31,0.11957700162622488,0.29932736859039005,0.5369283248150637,0.07616317104331803,0.004953205798400405,-0.3360180087248378,0.16474436997530809,4.771565678825542,0.5716464912136843,19609638.863435514
2019-11-01,0.12112115493494276,0.30319272179638057,0.5438619294215675,0.07634298547703693,0.010133307323209323,-0.4039574144162425,0.12902511341354292,4.771565678825541,0.28151993675993303,19359638.86343551
2019-11-04,0.12112115493494272,0.3031927217963805,0.5438619294215675,0.0766624506131766,0.007466948549820682,-0.4020090604954162,0.1289543476306859,4.771565678825541,1.3546594421028235,19359638.863435514
2019-11-05,0.12112115493494272,0.3031927217963805,0.5438619294215675,0.07726908550693501,0.006861453987712096,-0.4019116901845076,0.12894799420638559,4.771565678825541,1.4528417643647096,19359638.863435514
2019-11-06,0.12112115493494272,0.3031927217963805,0.5438619294215675,0.07759053088769459,0.006625743070141777,-0.40217616076375395,0.12889896953156108,4.771565678825542,1.570937666578387,19359638.863435514
2019-11-07,0.1211277244846955,0.3032091668151849,0.543837188724945,0.07759280607506745,0.006888812874235397,-0.4009203859171955,0.1288925922029829,4.7715656788255405,1.7041333230522593,19358588.863435514
2019-11-08,0.12112772448469553,0.30320916681518495,0.5438371887249452,0.07914289886590527,0.004966703912171651,-0.40131980051475985,0.12882533006888908,4.771565678825541,1.7081746454093327,19358588.86343551
2019-11-11,0.12137413318948957,0.30382598165583735,0.5429092220849402,0.07662593391981194,0.004943861009050308,-0.40360249866388453,0.1291694661645896,4.771565678825542,-0.2205698650959098,19319287.863435514
2019-11-12,0.1213741331894896,0.3038259816558374,0.5429092220849403,0.07709388260295136,0.004440625806259071,-0.40208171403866544,0.12915186717220423,4.771565678825542,-0.028504888445879395,19319287.86343551
2019-11-13,0.09776964772565437,0.31106864048339716,0.5585108333138962,0.09573944779431535,0.003982621850828017,-0.4013481954801292,0.13222969066992002,4.771565678825541,-0.22123928995588793,18869473.923435513
2019-11-14,0.09776964772565437,0.31106864048339716,0.5585108333138961,0.09628151549288247,0.00423606111424815,-0.4013612627615501,0.1322705556141749,4.771565678825542,-1.0139151043433992,18869473.923435513
2019-11-15,0.10324096983309657,0.2725151070963241,0.5897658571443077,0.09714481592234216,0.0063046347644792385,-0.3987521916797879,0.13970182394267444,4.691107783254265,-0.25268391628324727,17869473.923435513
2019-11-18,0.10324096983309657,0.2725151070963241,0.5897658571443076,0.09784081926919941,0.006959289035287108,-0.397712777140779,0.13977533478052162,4.691107783254266,-0.6620046174451999,17869473.923435513
2019-11-19,0.09028241360502354,0.27223589716668417,0.6030389483834957,0.08832390165311049,0.007582514193477507,-0.387827013915606,0.13959112001496193,4.691107783254266,-0.2872754964232671,17887801.170535516
2019-11-20,0.09028241360502354,0.2722358971666842,0.6030389483834958,0.08865122988945301,0.007749861670168892,-0.38872409036372957,0.13957631663038297,4.691107783254266,-1.1218655589500415,17887801.170535512
2019-11-21,0.07918684457877707,0.23877852636964333,0.6518248477969918,0.08710489159705027,0.007613136090309942,-0.503588428193515,0.12240955042822796,4.6911077832542665,-1.4472600866021312,20394219.170535512
